indicator_label,indicator_id,indicator_desc,minset_series,minset_series_desc,ref_area,ref_area_desc,iso3,x,y,sdg_region,time_period,time_detail,sex,sex_desc,age,age_desc,urbanization,urbanization_desc,obs_value,unit_measure,unit_measure_desc,nature,nature_desc,reporting_type,reporting_type_desc,comment_obs,source_detail,source_year,dimensions,is_latest_year
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,2012,2011-2012,M,Male,Y_GE10,10 years old and over,_T,All areas,2.6303,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.,"National Bureau of Statistics, Republic of Moldova based on Time use survey",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",586,Pakistan,PAK,68.80479684,29.36491634,Central and Southern Asia,2007,2007,M,Male,Y_GE10,10 years old and over,_T,All areas,0.4333333333333334,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Collecting water and fuel included under unpaid work,Pakistan Bureau of Statistics based on Time Use Survey,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2013,2013,M,Male,Y_GE10,10 years old and over,_T,All areas,2.3,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Travel related to unpaid domestic and care work is not included.,Statistics Poland based on Time Use Survey ,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,2000,2000,M,Male,Y_GE10,10 years old and over,_T,All areas,2.3,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,INSSE based on National Time Use Study,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",642,Romania,ROU,24.98481009,45.83893563,Europe and Northern America,2012,2011-2012,M,Male,Y_GE10,10 years old and over,_T,All areas,2.25,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,INSSE based on Time Use of the Romanians - 2012,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",152,Chile,CHL,-71.23029019,-35.2652885,Latin America and the Caribbean,2015,2015,F,Female,Y_GE12,12 years old and over,_T,All areas,5.304852,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",188,Costa Rica,CRI,-84.19712782,9.970998683,Latin America and the Caribbean,2017,2017,F,Female,Y_GE12,12 years old and over,_T,All areas,5.115933895277557,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,INEC based on National time use survey 2017,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,2002,2002,F,Female,Y_GE12,12 years old and over,_T,All areas,6.986982938000001,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,INEGI based on National time use survey 2002  (Module in ENIGH),2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,2009,2009,F,Female,Y_GE12,12 years old and over,_T,All areas,7.095154929640221,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,INEGI based on National time use survey 2009 ,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,2014,2014,F,Female,Y_GE12,12 years old and over,_T,All areas,6.177533309591695,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,"INEGI, Encuesta Nacional de Uso del Tiempo (ENUT)",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,2019,2019,F,Female,Y_GE12,12 years old and over,_T,All areas,6.40143566235396,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,"INEGI, Encuesta Nacional de Uso del Tiempo (ENUT)",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2000,2000,F,Female,Y_GE12,12 years old and over,_T,All areas,4.814,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,National Statistical Office based on Time Use Survey (pilot),2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2007,2007,F,Female,Y_GE12,12 years old and over,_T,All areas,4.749999999999999,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,National Statistical Office based on Time Use Survey 2007,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2011,2011,F,Female,Y_GE12,12 years old and over,_T,All areas,4.766666666666667,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,National Statistical Office based on Time use survey 2011,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2015,2015,F,Female,Y_GE12,12 years old and over,_T,All areas,4.233333333333333,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,National Statistical Office based on Time use survey 2015,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2019,2019,F,Female,Y_GE12,12 years old and over,_T,All areas,4.54177233640555,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,National Statistical Office based on Time use survey 2019,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,2010,2010,F,Female,Y_GE12,12 years old and over,_T,All areas,5.439888030063765,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",152,Chile,CHL,-71.23029019,-35.2652885,Latin America and the Caribbean,2015,2015,M,Male,Y_GE12,12 years old and over,_T,All areas,2.3649515,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",188,Costa Rica,CRI,-84.19712782,9.970998683,Latin America and the Caribbean,2017,2017,M,Male,Y_GE12,12 years old and over,_T,All areas,1.957938855225443,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,INEC based on National time use survey 2017,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,2002,2002,M,Male,Y_GE12,12 years old and over,_T,All areas,1.52475822,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,INEGI based on National time use survey 2002  (Module in ENIGH),2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,2009,2009,M,Male,Y_GE12,12 years old and over,_T,All areas,2.413699003342807,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,INEGI based on National time use survey 2009 ,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,2014,2014,M,Male,Y_GE12,12 years old and over,_T,All areas,2.256240817477642,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,"INEGI, Encuesta Nacional de Uso del Tiempo (ENUT)",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",484,Mexico,MEX,-102.5148166,23.93378032,Latin America and the Caribbean,2019,2019,M,Male,Y_GE12,12 years old and over,_T,All areas,2.588566167082638,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,"INEGI, Encuesta Nacional de Uso del Tiempo (ENUT)",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2000,2000,M,Male,Y_GE12,12 years old and over,_T,All areas,2.140666666666667,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,National Statistical Office based on Time Use Survey (pilot),2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2007,2007,M,Male,Y_GE12,12 years old and over,_T,All areas,1.983333333333333,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,National Statistical Office based on Time Use Survey 2007,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",496,Mongolia,MNG,103.0728057,46.83892054,Eastern and South-Eastern Asia,2011,2011,M,Male,Y_GE12,12 years old and over,_T,All areas,2.183333333333334,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Results provided for this questionnaire are produced based on the survey respondents and not weighted.,National Statistical Office based on Time use survey 2011,2022,"sex, age, urbanization",
